chr	start	end	strand	pvalue	qvalue	meth.diff	ID	gene	distance
chr1	4988007	4988007	+	3.03983016420152e-09	6.18971846263642e-08	46.6646857822018	uc.15	Rgs20	(+82278)
chr1	5820262	5820262	+	7.08780520486044e-07	6.16404162318444e-06	-46.1111111111111	uc.18	Npbwr1	(+97136)
chr1	6163709	6163709	-	3.85610515633606e-13	2.93742653469707e-11	82.6923076923077	uc.19	Npbwr1	(-246312),
chr1	6163709	6163709	-	3.85610515633606e-13	2.93742653469707e-11	82.6923076923077	uc.19	Rb1cc1	(-50936),
chr1	6164077	6164077	-	5.94698056952664e-07	5.31587634180001e-06	60.2915951972556	uc.20	Npbwr1	(-246680),
chr1	6164077	6164077	-	5.94698056952664e-07	5.31587634180001e-06	60.2915951972556	uc.20	Rb1cc1	(-50568)
chr1	13889349	13889349	+	5.15624750830229e-10	1.37265567413925e-08	-52.7394839165783	uc.53	Xkr9	(+220579),
chr1	14021352	14021352	-	4.95950661115396e-08	6.60806213360979e-07	-50.6237424547284	uc.54	Xkr9	(+352582),
chr1	14085034	14085034	-	1.63003161280208e-05	8.35109881544538e-05	-43.3946488294314	uc.55	Xkr9	(+416264),
chr1	14085073	14085073	-	7.91158278048016e-11	2.80126856704359e-09	64.38127090301	uc.56	Xkr9	(+416303),
chr1	14222414	14222414	+	3.13197062575692e-06	2.12674101634621e-05	-43.7824870051979	uc.57	Xkr9	(+553644)
chr1	17227614	17227614	-	7.34337108273211e-09	1.31037392840946e-07	-48.4848484848485	uc.66	Gdap1	(+82253),
chr1	17251022	17251022	+	1.8719657871893e-06	1.38639894933209e-05	49.1400491400491	uc.67	Gdap1	(+105661),
chr1	17395197	17395197	-	1.18557028982133e-12	7.75288858609517e-11	-43.7207322264794	uc.68	Gdap1	(+249836)
chr1	26847253	26847253	-	1.44076622386019e-07	1.62127022116781e-06	41.3397129186603	uc.122	4931408C20Rik	(-159794)
chr1	26949614	26949614	-	1.49146302426601e-11	6.76997760275896e-10	57.1637426900585	uc.123	4931408C20Rik	(-262155),
chr1	27126508	27126508	-	1.99151415818303e-10	6.12218924729114e-09	-49.1666666666667	uc.124	4931408C20Rik	(-439049),
chr1	27281619	27281619	-	2.92464158841144e-14	3.1796370377148e-12	-48.8372093023256	uc.125	4931408C20Rik	(-594160),
chr1	29895070	29895070	+	4.06853574103113e-09	7.92130246007827e-08	-40.6976744186046	uc.132	Phf3	(+978511)
chr1	33907746	33907746	-	3.59385421954887e-09	7.13047046477144e-08	-41.9354838709677	uc.148	Dst	(-479),
chr1	34007537	34007537	-	3.43024016817894e-12	1.92175153349096e-10	48.1126482213439	uc.149	Dst	(+99313),
chr1	34077693	34077693	+	7.46679842576632e-08	9.32893263746019e-07	-40.5982905982906	uc.150	Dst	(+169469),
chr1	34121622	34121622	-	1.36018754032504e-07	1.54380871150393e-06	-40.8348187759952	uc.151	Dst	(+213398),
chr1	34121724	34121724	-	3.41926842652628e-09	6.83368388358852e-08	-45.3510436432638	uc.152	Dst	(+213500),
chr1	34152345	34152345	+	0.00011649206724279	0.000420650388407316	-43.3574879227053	uc.153	Dst	(+244121),
chr1	34225396	34225396	+	1.01932408211864e-10	3.4756236401649e-09	43.7087912087912	uc.154	Dst	(+317172),
chr1	34306518	34306518	-	3.48701693956074e-07	3.40591441608193e-06	-48.1379310344828	uc.155	Dst	(+398294),
chr1	34306556	34306556	-	2.89446245431251e-23	5.42580637576552e-20	-84.4827586206897	uc.156	Dst	(+398332),
chr1	34306564	34306564	-	1.44201447001362e-19	8.4223657121618e-17	-75.8620689655172	uc.157	Dst	(+398340),
chr1	34418108	34418108	+	1.50771457074602e-17	4.67624087251988e-15	-62.7906976744186	uc.158	Dst	(+509884)
chr1	36309268	36309268	-	8.89260628205968e-14	8.28999414987252e-12	-54.9109292248435	uc.189	Kansl3	(+58746)
chr1	36315516	36315516	-	6.76952925061107e-15	8.93477959955577e-13	45.9016393442623	uc.190	Kansl3	(+52498),
chr1	36523651	36523651	+	5.27763008504988e-12	2.77755599121096e-10	-47.0588235294118	uc.196	Ankrd23	(+12088)
chr1	36523658	36523658	+	5.27763008504988e-12	2.77755599121096e-10	-47.0588235294118	uc.197	Ankrd23	(+12081),
chr1	36530755	36530755	+	1.81996056167794e-08	2.83120489929976e-07	40.0973709834469	uc.198	Ankrd23	(+4984),
chr1	36539317	36539317	+	1.45141102826007e-11	6.61577731835772e-10	-60	uc.199	Ankrd23	(-3579),
chr1	36539449	36539449	+	4.73767182083021e-08	6.35737078867159e-07	-42.8571428571429	uc.200	Ankrd23	(-3711),
chr1	36539458	36539458	+	1.45141102826007e-11	6.61577731835772e-10	-60	uc.201	Ankrd23	(-3720),
chr1	36781823	36781823	-	4.46508328086853e-09	8.57493680225004e-08	49.7435897435897	uc.208	Tmem131	(+157999)
chr1	36781842	36781842	-	2.03714195517847e-06	1.48736871123914e-05	45.2264381884945	uc.209	Tmem131	(+157980),
chr1	36781871	36781871	-	5.49028309367349e-11	2.05184292936258e-09	51.1627906976744	uc.210	Tmem131	(+157951),
chr1	36947578	36947578	-	2.74210975852483e-06	1.90428336084473e-05	-42.9874077290491	uc.211	Tmem131	(-7757),
chr1	37968052	37968052	+	1.67046846282151e-06	1.26165312743071e-05	-45.6959706959707	uc.221	Lyg1	(-10294)
chr1	38074199	38074199	-	1.00206700377964e-08	1.70352299283568e-07	45.2983725135624	uc.222	Eif5b	(+76190)
chr1	39299182	39299182	-	3.44171899156407e-16	6.95445269815675e-14	-41.0029211295034	uc.232	Npas2	(+104971),
chr1	39315926	39315926	+	1.08690011522021e-12	7.18812723976904e-11	-46.8468468468468	uc.233	Npas2	(+121715),
chr1	39315958	39315958	-	1.25556294103131e-08	2.06328783091505e-07	-56.3738156761413	uc.234	Npas2	(+121747),
chr1	39338570	39338570	+	3.41825645627161e-25	1.24781193996989e-21	-75.1989389920424	uc.235	Npas2	(+144359),
chr1	39345904	39345904	+	2.11066975985057e-08	3.21071060886518e-07	-48.1191222570533	uc.236	Npas2	(+151693),
chr1	39361883	39361883	+	7.86498780942414e-16	1.42382186234475e-13	-81.8181818181818	uc.237	Npas2	(+167672)
chr1	46800059	46800059	-	4.42389924602679e-15	6.17993731193985e-13	-46.6521593572146	uc.278	Slc39a10	(+53987)
chr1	46896666	46896666	-	1.24644217839202e-08	2.0502425974398e-07	59.8039215686275	uc.279	Slc39a10	(-42621),
chr1	46896707	46896707	+	4.23109700947075e-12	2.29940421381351e-10	-62.7450980392157	uc.280	Slc39a10	(-42662),
chr1	46896708	46896708	-	3.20420536222762e-09	6.46840021485467e-08	-59.640522875817	uc.281	Slc39a10	(-42663),
chr1	47181279	47181279	+	1.35634928181093e-12	8.68742982568756e-11	-62.5	uc.282	Slc39a10	(-327234),
chr1	47181305	47181305	+	7.76063416014576e-09	1.37386712195466e-07	-45.8333333333333	uc.283	Slc39a10	(-327260),
chr1	47371491	47371491	+	2.25606705217854e-09	4.80303422407198e-08	-50.2869066249348	uc.284	Slc39a10	(-517446),
chr1	47425759	47425759	-	1.9632394045483e-08	3.02072740314263e-07	-62.5	uc.285	Slc39a10	(-571714),
chr1	47524486	47524486	+	4.99188359807057e-06	3.13758230477777e-05	45	uc.286	Slc39a10	(-670441),
chr1	51323734	51323734	-	1.4831319896241e-22	2.2003728733429e-19	-55.2205667543091	uc.305	Nabp1	(+154665)
chr1	51463198	51463198	-	4.73956516558377e-08	6.35960382489174e-07	42.4528301886792	uc.306	Nabp1	(+15201),
chr1	51630886	51630886	-	5.3557970885528e-13	3.88502740550578e-11	-43.9361842976301	uc.307	Nabp1	(-152488),
chr1	51683473	51683473	+	1.62708591696745e-15	2.62981237594879e-13	53.4883720930233	uc.308	Nabp1	(-205075),
chr1	51717517	51717517	-	4.53483252272334e-09	8.69041997419307e-08	46.9566840926064	uc.309	Nabp1	(-239119),
chr1	52166372	52166372	+	8.84771413517637e-08	1.07546614485717e-06	51.1111111111111	uc.310	Gls	(+66851)
chr1	52312976	52312976	+	1.42701938265592e-07	1.6083126403953e-06	-56.1538461538462	uc.311	Gls	(-79754),
chr1	52362078	52362078	+	4.63309085627503e-08	6.23679469143434e-07	51.5686981608366	uc.312	Gls	(-128856),
chr1	52362088	52362088	+	5.46961806066738e-11	2.04513110290552e-09	51.4965741074648	uc.313	Gls	(-128866),
chr1	53817182	53817182	-	1.54376352033449e-13	1.3359042843101e-11	42.8571428571429	uc.320	Hecw2	(+376866)
chr1	61091523	61091523	+	4.18473094033947e-16	8.23976135153432e-14	-61.5384615384615	uc.358	Icos	(+113597),
chr1	61103708	61103708	-	2.80323049569091e-09	5.77685117533965e-08	-46.6224747474748	uc.359	Icos	(+125782),
chr1	61103811	61103811	-	1.97179282726098e-10	6.07451401489421e-09	-49.8421717171717	uc.360	Icos	(+125885),
chr1	61138075	61138075	-	3.77106764722905e-09	7.42314839215636e-08	-48.7179487179487	uc.361	Icos	(+160149),
chr1	61138121	61138121	-	1.15446945012607e-09	2.71948970184004e-08	50.1700680272109	uc.362	Icos	(+160195),
chr1	61138130	61138130	-	1.63062569249053e-14	1.9197510918854e-12	60.5606758832565	uc.363	Icos	(+160204),
chr1	61138175	61138175	-	3.94890919501218e-26	1.97397773860157e-22	80.7219662058372	uc.364	Icos	(+160249),
chr1	61418503	61418503	+	2.15487521718768e-16	4.66510692623644e-14	-73.3712839974699	uc.365	Icos	(+440577),
