ID	Overlap	P-value	Adjusted	P-value	Old	P-value	Old	Adjusted	P-value	Odds	Ratio	Combined	Score	Genes
GO:0030240	3/6	1.626762331471372E-5	0.015095841903552643	0	0	106.49462365591398	1174.245260366681	ACTA1;TCAP;TTN
GO:0061042	3/7	2.8270157200566938E-5	0.015095841903552643	0	0	79.86693548387096	836.5026277155024	MCAM;KDR;VEGFA
GO:0014866	3/8	4.491745046863417E-5	0.015095841903552643	0	0	63.89032258064516	639.5858419513826	ACTA1;TCAP;TTN
GO:0045944	22/908	5.004904548557659E-5	0.015095841903552643	0	0	2.8138981630418622	27.864646604613057	TCF7L2;HLF;PLXND1;NCOA6;KMT2C;CDC5L;LMO7;SMARCA2;BMP6;SMARCA4;VEGFA;ELF4;THRAP3;KANSL3;IRF2;HIVEP1;TCF4;STAT6;TBL1X;ATF3;BPTF;ENG
GO:0045893	26/1183	5.1662703297579206E-5	0.015095841903552643	0	0	2.571723995312608	25.38490748744574	HLF;KMT2C;CAND2;HIVEP1;STAT6;TBL1X;BPTF;TCF7L2;SMARCC2;NCOA6;CDC5L;LMO7;ESRRG;SMARCA2;BMP6;SMARCA4;VEGFA;ILF3;RYBP;ELF4;THRAP3;KANSL3;IRF2;TCF4;ATF3;ENG
GO:0055013	4/24	7.07904681144202E-5	0.017237478985861317	0	0	21.395675675675676	204.4525023073897	TCAP;OBSL1;TTN;VEGFA
GO:0060055	3/11	1.2960384727651793E-4	0.025930468615577167	0	0	39.92540322580645	357.3734057273108	MCAM;KDR;VEGFA
GO:0003007	5/53	1.419875078197244E-4	0.025930468615577167	0	0	11.188292572463768	99.12571541357569	TCAP;MDM4;ENG;TTN;VEGFA
GO:0055006	3/13	2.215356827221059E-4	0.03332028367641971	0	0	31.93709677419355	268.74833429453594	TCAP;TTN;VEGFA
GO:0006936	7/129	2.2806491222737655E-4	0.03332028367641971	0	0	6.207124842370744	52.05220572906631	ACTA1;SMTN;TCAP;SORBS1;UTRN;CACNA1H;TTN
GO:0055001	4/33	2.5509422612722505E-4	0.033881151306534164	0	0	14.74892823858341	122.0308264880746	TCAP;TTN;VEGFA;ENG
GO:0001569	3/14	2.799965808303739E-4	0.03408958371609802	0	0	29.032258064516128	237.5051564377648	KDR;VEGFA;ENG
GO:0055003	3/15	3.4756631714380156E-4	0.03906110687285339	0	0	26.611559139784948	211.94922827976964	TCAP;OBSL1;TTN
GO:0006325	7/142	4.093073187314832E-4	0.042714142333335495	0	0	5.605698005698006	43.730298438616906	KDM5B;SETD2;SMARCC2;TOP1;SMARCA2;BPTF;SMARCA4
GO:0006338	6/103	4.4021838962175536E-4	0.04287727114915897	0	0	6.6635119148217	51.49721674940896	KDM5B;SMARCC2;TOP1;SMARCA2;BPTF;SMARCA4
GO:0090050	3/18	6.104483395915748E-4	0.0553798589284526	0	0	21.286021505376343	157.5445904424033	KDR;HDAC9;VEGFA
GO:0018027	3/19	7.198841496938087E-4	0.0553798589284526	0	0	19.954637096774192	144.40014021001943	SETD2;SMYD2;ASH1L
GO:0051894	3/19	7.198841496938087E-4	0.0553798589284526	0	0	19.954637096774192	144.40014021001943	KDR;FERMT2;VEGFA
GO:0001954	4/44	7.804744231308043E-4	0.0553798589284526	0	0	10.687027027027026	76.47218237902928	KDR;UTRN;FERMT2;VEGFA
GO:0046626	4/45	8.50349553849071E-4	0.0553798589284526	0	0	10.425840474620962	73.70926437001103	KANK1;GRB10;PIP4K2B;SORBS1
GO:1903391	2/5	8.718252945615399E-4	0.0553798589284526	0	0	70.61675579322637	497.48950145877353	BMP6;VEGFA
GO:0038033	2/5	8.718252945615399E-4	0.0553798589284526	0	0	70.61675579322637	497.48950145877353	KDR;VEGFA
GO:0036324	2/5	8.718252945615399E-4	0.0553798589284526	0	0	70.61675579322637	497.48950145877353	KDR;VEGFA
GO:0010629	10/322	0.0010134609511393354	0.06104315275007904	0	0	3.4914410542902163	24.07133576598218	NOTCH2;ILF3;LARP1;KDR;LSM14A;HDAC9;GIGYF2;ENG;RBMS3;VEGFA
GO:0097306	4/48	0.0010863257847378884	0.06104315275007904	0	0	9.713513513513513	66.29428403983627	GRAMD1B;LARP1;KLF9;ADCY6
