ID	Overlap	P-value	Adjusted	P-value	Old	P-value	Old	Adjusted	P-value	Odds	Ratio	Combined	Score	Genes
GO:0001938	6/77	2.682990601333219E-6	0.001674982567816711	0	0	17.453345070422536	223.90160714147947	EGR3;AKT3;CDH13;PRKCA;PROX1;HIF1A
GO:0050679	7/123	3.190442986317545E-6	0.001674982567816711	0	0	12.565698729582577	159.02332526421213	SFRP1;EGR3;AKT3;CDH13;PRKCA;PROX1;HIF1A
GO:0001936	6/92	7.586921735014321E-6	0.002655422607255012	0	0	14.398255813953488	169.74225613267856	EGR3;AKT3;CDH13;PRKCA;PROX1;HIF1A
GO:0050709	4/39	4.571923473731022E-5	0.012001299118543932	0	0	23.163848396501457	231.47613914227324	SFRP1;SIRT4;INHBB;CD200
GO:0046676	3/17	8.313806875052501E-5	0.01739438586922872	0	0	43.03896103896104	404.351376958666	SFRP1;SIRT4;INHBB
GO:0090278	3/18	9.939649068130696E-5	0.01739438586922872	0	0	40.16767676767677	370.2011251113072	SFRP1;SIRT4;INHBB
GO:0050796	5/104	1.9272366380918135E-4	0.0289085495713772	0	0	10.3087576798917	88.18372325568018	SFRP1;SIRT4;PRKCA;INHBB;EFNA5
GO:0055007	3/24	2.4112207109460744E-4	0.03164727183116723	0	0	28.682539682539684	238.93149954284019	MYOCD;SIK1;TTN
GO:0030240	2/6	3.81209751704544E-4	0.0444744710321968	0	0	99.47	783.043835264899	PROX1;TTN
GO:0030155	5/133	5.99541669692648E-4	0.06295187531772804	0	0	7.961501288659794	59.06912540350254	CXCL12;PLXNA1;CDH13;PRKCA;EFNA5
GO:0014866	2/8	7.068662099163871E-4	0.06747359276474604	0	0	66.30666666666667	481.03292886084796	PROX1;TTN
GO:0010595	4/86	9.827396138021671E-4	0.08598971620768962	0	0	9.863613738178199	68.30716606958924	AKT3;PRKCA;PROX1;HIF1A
GO:0043549	4/94	0.0013680668170993743	0.10260501128245307	0	0	8.983219954648526	59.23855595947596	RYK;PLCE1;ROR1;TTN
GO:0010634	4/94	0.0013680668170993743	0.10260501128245307	0	0	8.983219954648526	59.23855595947596	IQSEC1;PRKCA;PROX1;HIF1A
GO:0035051	2/12	0.0016441492326284893	0.11509044628399426	0	0	39.776	254.98532927894865	MYOCD;SIK1
GO:0043536	3/48	0.0018857024864585854	0.12374922567384466	0	0	13.369023569023568	83.86996582433343	AKT3;PRKCA;HIF1A
GO:0048738	3/53	0.0025074370984639765	0.1510679058331952	0	0	12.02909090909091	72.03614022376087	MYOCD;SIK1;TTN
GO:0055003	2/15	0.0025897355285690606	0.1510679058331952	0	0	30.592307692307692	182.21388842339513	PROX1;TTN
GO:0043535	3/55	0.002787515000315906	0.1521183700368866	0	0	11.565268065268064	68.03390098219067	AKT3;PRKCA;HIF1A
GO:0072001	3/57	0.003086143544488833	0.1521183700368866	0	0	11.135802469135802	64.37421452181565	MYOCD;WFS1;PROX1
GO:0050927	2/17	0.0033321166769984686	0.1521183700368866	0	0	26.510666666666665	151.2207540022897	CXCL12;CDH13
GO:0006123	2/17	0.0033321166769984686	0.1521183700368866	0	0	26.510666666666665	151.2207540022897	COX6A1;COX10
GO:0060415	2/17	0.0033321166769984686	0.1521183700368866	0	0	26.510666666666665	151.2207540022897	PROX1;TTN
GO:0090330	2/18	0.0037362085914807515	0.15321817120663606	0	0	24.8525	138.91761980413474	PRKCA;PRKG1
GO:0071634	2/18	0.0037362085914807515	0.15321817120663606	0	0	24.8525	138.91761980413474	HIF1A;CD200
